,Unnamed: 0,vendor,cost,distance,passengers
871,871,1,14.5,3.9,1
872,872,1,12.5,3.6,3
873,873,1,6.0,1.0,1
874,874,2,7.0,1.08,1
875,875,2,10.5,2.83,1
876,876,2,6.0,0.98,1
877,877,1,36.5,9.7,1
878,878,2,12.0,3.33,1
879,879,1,8.0,1.6,1
880,880,2,12.5,2.53,1
881,881,2,5.5,0.99,1
882,882,2,32.5,9.4,1
883,883,2,7.0,1.3,1
884,884,2,6.0,1.06,1
885,885,2,14.0,2.63,1
886,886,2,13.5,4.15,1
887,887,2,11.0,2.66,1
888,888,1,11.0,2.5,2
889,889,2,9.0,2.08,1
890,890,2,6.0,1.13,1
891,891,2,11.5,3.06,1
892,892,2,4.0,0.03,1
893,893,2,11.0,2.69,1
894,894,2,4.0,0.51,1
895,895,1,7.5,1.7,1
896,896,2,8.0,1.35,1
897,897,2,13.5,2.41,1
898,898,1,5.0,0.7,1
899,899,2,6.0,1.04,1
900,900,2,9.5,1.92,2
901,901,2,8.5,1.6,1
902,902,2,8.0,1.14,5
903,903,2,16.0,2.95,1
904,904,1,29.0,9.0,1
905,905,2,6.0,0.74,1
906,906,2,7.5,1.12,1
907,907,2,6.0,1.04,1
908,908,1,17.0,4.8,3
909,909,1,7.5,1.1,1
910,910,2,28.0,8.83,1
911,911,2,5.5,1.07,1
912,912,2,18.5,5.57,1
913,913,2,5.0,0.6,1
914,914,2,21.5,7.12,1
915,915,2,5.5,0.84,6
916,916,2,5.5,0.87,1
917,917,2,15.5,3.67,1
918,918,2,10.5,2.0,5
919,919,2,6.5,1.04,1
920,920,2,11.0,2.43,1
921,921,1,11.5,2.7,1
922,922,1,24.0,7.2,2
923,923,2,14.5,3.49,1
924,924,1,7.5,1.5,1
925,925,2,9.0,2.0,1
926,926,2,5.0,0.62,1
927,927,1,14.5,2.7,1
928,928,2,6.5,1.0,1
929,929,1,10.0,2.3,1
930,930,2,20.0,6.66,1
931,931,2,11.0,2.47,1
932,932,1,24.0,4.7,1
933,933,2,11.0,2.17,2
934,934,1,6.5,1.3,2
935,935,1,4.0,0.6,1
936,936,2,8.5,1.98,1
937,937,2,14.0,3.61,5
938,938,2,35.0,10.35,1
939,939,2,16.0,2.94,1
940,940,2,4.0,0.43,3
941,941,2,9.0,1.54,1
942,942,2,13.0,2.35,1
943,943,1,6.0,1.0,1
944,944,2,4.0,0.62,1
945,945,2,5.5,1.21,5
946,946,2,16.5,3.72,2
947,947,2,16.0,3.96,2
948,948,2,6.5,1.58,1
949,949,2,16.0,3.43,2
950,950,2,9.0,1.83,1
951,951,1,11.5,2.4,2
952,952,2,18.0,2.42,1
953,953,1,4.5,0.5,1
954,954,1,6.5,1.3,1
955,955,2,11.0,3.08,1
956,956,1,5.0,0.7,2
957,957,1,4.5,1.0,1
958,958,1,9.5,2.4,1
959,959,2,45.0,14.9,2
960,960,1,7.0,1.2,1
961,961,1,8.5,1.9,1
962,962,1,7.5,1.4,3
963,963,2,5.5,1.15,5
964,964,2,5.5,0.99,5
965,965,2,24.5,8.26,2
966,966,1,9.0,1.8,1
967,967,2,13.0,3.64,1
968,968,2,7.0,1.22,1
969,969,2,14.5,4.38,1
970,970,2,21.0,6.23,2
971,971,1,8.5,2.0,1
972,972,2,28.0,8.16,1
973,973,2,4.0,0.5,1
974,974,2,5.0,0.47,1
975,975,1,10.0,1.9,3
976,976,2,11.5,2.8,1
977,977,2,8.0,1.48,1
978,978,2,8.0,1.63,1
979,979,2,8.5,1.35,1
980,980,2,6.0,0.93,1
981,981,2,8.0,1.39,2
982,982,1,5.0,0.7,1
983,983,2,12.0,3.01,1
984,984,2,19.5,3.91,1
985,985,1,6.0,0.9,1
986,986,2,4.5,0.77,1
987,987,2,26.0,6.74,1
988,988,2,7.5,1.13,1
989,989,1,9.0,2.2,1
990,990,2,2.5,0.0,1
991,991,2,4.0,0.3,1
992,992,2,20.0,6.35,1
993,993,2,18.0,4.85,1
994,994,2,21.0,6.52,1
995,995,1,6.0,1.0,1
996,996,1,15.5,4.4,1
997,997,2,5.5,0.98,1
998,998,2,5.0,0.88,1
999,999,2,4.0,0.61,1
1000,1000,1,47.0,14.0,1
1001,1001,2,6.5,1.17,1
1002,1002,2,13.5,3.82,1
1003,1003,1,23.5,7.0,2
1004,1004,1,9.0,2.1,2
1005,1005,1,20.5,6.6,1
1006,1006,1,4.0,0.4,1
1007,1007,2,3.5,0.51,1
1008,1008,2,14.0,2.29,1
1009,1009,2,4.5,0.55,1
1010,1010,2,13.5,2.76,1
1011,1011,2,7.5,0.27,1
1012,1012,2,5.0,0.74,1
1013,1013,1,10.0,2.3,1
1014,1014,2,7.0,1.45,1
1015,1015,1,13.0,3.0,1
1016,1016,2,7.0,1.4,1
1017,1017,2,9.0,1.22,1
1018,1018,2,12.0,2.7,1
1019,1019,2,5.5,1.01,1
1020,1020,1,6.5,1.2,1
1021,1021,2,8.0,1.72,1
1022,1022,2,14.0,3.29,1
1023,1023,2,8.0,1.18,1
1024,1024,2,7.0,1.32,1
1025,1025,2,17.5,5.38,1
1026,1026,2,8.5,1.61,1
1027,1027,2,11.5,1.46,1
1028,1028,2,12.0,2.63,1
1029,1029,2,11.5,2.48,5
1030,1030,2,14.5,2.45,1
1031,1031,2,5.5,0.88,5
1032,1032,2,12.5,1.75,1
1033,1033,2,10.0,2.24,1
1034,1034,2,6.5,0.65,1
1035,1035,2,16.0,3.5,1
1036,1036,2,9.0,2.05,1
1037,1037,1,20.0,5.8,1
1038,1038,2,6.0,0.85,2
1039,1039,2,7.5,1.35,1
1040,1040,1,15.0,3.1,2
1041,1041,1,8.5,1.2,1
1042,1042,2,15.5,4.62,1
1043,1043,2,18.0,4.49,1
1044,1044,1,9.5,0.0,1
1045,1045,2,9.5,2.39,1
1046,1046,2,3.0,0.17,1
1047,1047,1,6.0,1.0,1
1048,1048,2,35.0,12.75,1
1049,1049,2,12.5,3.04,2
1050,1050,2,10.0,2.34,1
1051,1051,2,11.0,2.45,1
1052,1052,2,9.5,1.29,1
1053,1053,2,13.0,2.73,1
1054,1054,2,13.0,3.14,1
1055,1055,2,5.5,0.93,1
1056,1056,2,5.5,0.99,1
1057,1057,1,17.5,4.9,4
1058,1058,2,8.0,1.07,1
1059,1059,2,11.5,1.51,1
1060,1060,1,7.5,1.3,2
1061,1061,1,4.5,0.7,3
1062,1062,2,5.0,0.55,1
1063,1063,2,7.5,1.41,1
1064,1064,2,7.0,1.43,1
1065,1065,2,31.5,10.09,1
1066,1066,2,12.0,1.91,6
1067,1067,2,6.0,0.98,4
1068,1068,2,25.0,5.43,6
1069,1069,1,17.5,2.6,1
1070,1070,2,7.5,1.04,1
1071,1071,1,6.0,0.9,1
1072,1072,2,6.0,1.3,2
1073,1073,2,20.0,5.21,1
1074,1074,1,12.0,2.8,2
1075,1075,2,8.0,1.81,5
1076,1076,1,3.5,0.2,1
1077,1077,2,6.5,1.21,2
1078,1078,2,38.5,8.12,1
1079,1079,1,11.0,1.8,1
1080,1080,2,3.5,0.52,1
1081,1081,2,11.5,1.77,1
1082,1082,2,11.0,2.84,1
1083,1083,2,14.5,2.99,1
1084,1084,2,9.0,1.81,1
1085,1085,1,5.5,0.7,1
1086,1086,2,9.5,1.88,1
1087,1087,2,8.5,1.95,1
1088,1088,2,26.0,8.64,1
1089,1089,2,16.5,4.61,1
1090,1090,2,14.0,4.21,1
1091,1091,2,6.0,1.13,1
1092,1092,2,7.0,0.84,1
1093,1093,2,7.5,1.32,2
1094,1094,1,60.0,16.7,1
1095,1095,2,13.5,2.89,1
1096,1096,1,12.0,3.0,1
1097,1097,2,5.5,0.83,1
1098,1098,2,-4.5,0.78,3
1099,1099,2,6.0,0.98,1
1100,1100,2,11.5,3.31,1
1101,1101,1,6.5,1.3,2
1102,1102,2,15.0,3.82,1
1103,1103,1,4.0,0.6,1
1104,1104,2,22.0,0.0,1
1105,1105,1,6.0,0.6,1
1106,1106,2,55.0,20.02,3
1107,1107,2,12.5,3.71,1
1108,1108,2,35.0,11.68,1
1109,1109,2,11.0,2.33,1
1110,1110,2,16.0,4.83,1
1111,1111,2,11.0,2.84,1
1112,1112,2,7.0,1.3,1
1113,1113,2,5.5,0.9,1
1114,1114,2,18.0,5.09,1
1115,1115,1,6.5,0.8,2
1116,1116,2,5.0,0.6,1
1117,1117,1,4.0,0.5,1
1118,1118,2,10.0,1.9,1
1119,1119,2,4.0,0.43,1
1120,1120,2,8.5,1.79,1
1121,1121,2,5.0,0.93,1
1122,1122,2,21.0,5.77,1
1123,1123,2,5.0,0.99,1
1124,1124,2,8.0,0.28,1
1125,1125,1,18.0,2.7,1
1126,1126,2,10.0,1.81,1
1127,1127,2,6.5,0.98,1
1128,1128,2,13.0,3.15,1
1129,1129,2,15.0,4.0,5
1130,1130,2,30.5,8.84,1
1131,1131,1,5.5,0.7,1
1132,1132,1,4.0,0.5,1
1133,1133,2,8.0,1.47,1
1134,1134,2,3.0,0.25,1
1135,1135,2,12.0,2.2,1
1136,1136,2,9.0,1.66,2
1137,1137,2,5.0,0.85,1
1138,1138,2,21.0,6.56,1
1139,1139,2,5.5,0.92,1
1140,1140,1,11.0,1.9,2
1141,1141,2,16.5,4.28,1
1142,1142,2,9.0,2.0,1
1143,1143,2,20.5,7.13,2
1144,1144,1,15.0,4.6,1
1145,1145,2,5.0,0.7,1
1146,1146,2,1.0,0.0,1
1147,1147,1,0.0,1.9,1
1148,1148,2,12.0,2.64,1
1149,1149,2,23.5,7.0,1
1150,1150,1,4.5,0.7,1
1151,1151,2,7.0,1.05,1
1152,1152,2,35.0,0.01,1
1153,1153,2,8.0,1.02,1
1154,1154,1,7.5,1.2,1
1155,1155,2,5.0,0.62,1
1156,1156,2,39.0,7.82,5
1157,1157,1,15.5,2.3,4
1158,1158,2,12.0,2.55,1
1159,1159,2,7.5,1.62,1
1160,1160,1,5.5,1.0,1
1161,1161,1,29.5,6.8,2
1162,1162,2,17.0,3.79,1
1163,1163,1,12.0,2.6,1
1164,1164,2,14.0,3.78,1
1165,1165,2,13.0,3.0,1
1166,1166,1,9.5,2.1,1
1167,1167,1,21.0,6.1,1
1168,1168,2,71.0,0.0,1
1169,1169,2,14.0,3.43,2
1170,1170,2,8.5,1.87,1
1171,1171,2,10.0,2.54,1
1172,1172,2,5.5,1.09,5
1173,1173,2,5.5,0.81,1
1174,1174,1,34.0,10.3,1
1175,1175,2,11.0,2.94,1
1176,1176,1,8.0,1.7,1
1177,1177,2,16.0,3.3,1
1178,1178,2,3.0,0.17,1
1179,1179,2,8.5,2.24,1
1180,1180,2,10.5,2.11,1
1181,1181,1,8.0,1.7,1
1182,1182,2,6.0,0.75,1
1183,1183,1,16.5,3.7,1
1184,1184,2,97.5,19.34,1
1185,1185,2,11.5,2.95,1
1186,1186,1,12.5,2.4,1
1187,1187,2,7.5,1.41,1
1188,1188,2,35.0,9.33,1
1189,1189,2,10.0,2.5,1
1190,1190,1,10.0,2.8,1
1191,1191,2,5.0,0.57,6
1192,1192,2,6.5,0.61,1
1193,1193,2,11.5,3.15,3
1194,1194,1,6.5,0.9,2
1195,1195,1,10.0,2.0,1
1196,1196,2,6.0,1.07,1
1197,1197,1,5.0,0.7,1
1198,1198,2,4.5,0.65,1
1199,1199,2,8.5,1.31,1
1200,1200,2,6.0,1.14,1
1201,1201,2,5.0,0.63,1
1202,1202,2,5.5,1.04,5
1203,1203,2,12.0,2.54,1
1204,1204,2,8.0,1.93,1
1205,1205,2,8.5,1.79,1
1206,1206,2,36.5,12.53,2
1207,1207,2,5.5,0.49,1
1208,1208,2,11.5,2.36,1
1209,1209,2,5.0,0.64,1
1210,1210,2,14.5,3.01,1
1211,1211,2,36.0,13.01,1
1212,1212,2,9.0,2.14,1
1213,1213,1,30.5,9.3,1
1214,1214,2,6.0,1.23,2
1215,1215,2,6.0,1.09,5
1216,1216,1,6.0,1.0,1
1217,1217,2,4.5,0.8,1
1218,1218,2,30.0,9.55,1
1219,1219,2,7.0,1.17,1
1220,1220,2,9.0,2.33,1
1221,1221,2,13.0,2.37,1
1222,1222,2,7.0,1.5,1
1223,1223,1,12.0,2.1,1
1224,1224,2,10.0,2.9,1
1225,1225,1,8.0,1.2,1
1226,1226,2,11.5,2.47,1
1227,1227,2,6.5,1.03,1
1228,1228,2,5.5,0.56,1
1229,1229,2,15.5,4.02,5
1230,1230,2,36.0,8.57,1
1231,1231,2,4.0,0.57,1
1232,1232,2,33.5,10.57,1
1233,1233,2,8.5,2.45,1
1234,1234,1,5.5,0.8,1
1235,1235,2,13.5,2.85,1
1236,1236,2,8.0,1.75,1
1237,1237,2,16.5,4.64,5
1238,1238,2,8.0,1.3,1
1239,1239,2,7.0,1.33,1
1240,1240,1,9.5,0.4,1
1241,1241,2,15.0,2.64,1
1242,1242,2,19.0,4.51,1
1243,1243,1,7.0,1.3,1
1244,1244,2,4.0,0.62,1
1245,1245,2,5.5,0.75,1
1246,1246,2,16.0,4.22,1
1247,1247,2,10.5,1.4,1
1248,1248,1,9.5,2.3,1
1249,1249,2,6.5,1.08,1
1250,1250,2,23.0,5.46,2
1251,1251,2,25.5,7.7,1
1252,1252,2,4.0,0.72,2
1253,1253,2,17.0,4.94,1
1254,1254,2,10.0,2.26,1
1255,1255,2,3.5,0.4,1
1256,1256,2,11.5,2.66,1
1257,1257,2,7.5,1.46,1
1258,1258,2,8.0,1.09,1
1259,1259,1,8.5,1.5,1
1260,1260,1,17.5,0.0,1
1261,1261,2,10.0,2.05,1
1262,1262,2,5.5,0.82,1
1263,1263,1,8.5,1.7,1
1264,1264,2,4.0,0.45,1
1265,1265,2,31.5,9.02,1
1266,1266,2,8.5,1.97,1
1267,1267,2,5.5,0.59,3
1268,1268,2,7.0,1.18,1
1269,1269,2,5.0,1.01,1
1270,1270,1,4.0,0.6,1
1271,1271,2,18.5,4.78,1
1272,1272,1,6.0,1.0,1
1273,1273,2,12.5,3.54,1
1274,1274,1,61.5,12.5,1
1275,1275,2,6.0,1.35,1
1276,1276,1,48.0,10.5,1
1277,1277,1,9.0,2.3,1
1278,1278,2,6.5,1.21,2
1279,1279,1,3.0,0.3,1
1280,1280,2,21.0,6.02,5
1281,1281,2,7.0,1.01,1
1282,1282,1,7.0,1.4,1
1283,1283,2,11.0,3.09,5
1284,1284,2,11.5,2.69,1
1285,1285,2,9.5,2.25,5
1286,1286,2,13.0,4.07,1
1287,1287,2,21.5,4.99,2
1288,1288,1,8.0,1.3,1
1289,1289,2,5.0,0.57,2
1290,1290,2,5.0,0.66,3
1291,1291,2,21.5,6.89,1
1292,1292,2,9.5,2.01,1
1293,1293,2,12.0,3.43,1
1294,1294,2,41.5,14.74,1
1295,1295,1,6.0,1.0,1
1296,1296,2,5.5,0.85,1
1297,1297,1,21.5,6.5,1
1298,1298,2,8.5,1.5,1
1299,1299,2,6.0,0.92,1
1300,1300,2,25.5,8.04,1
1301,1301,1,0.0,2.7,0
1302,1302,2,17.5,5.04,5
1303,1303,2,9.5,2.06,2
1304,1304,2,29.0,9.57,1
1305,1305,1,23.5,7.5,1
1306,1306,2,13.5,2.47,1
1307,1307,1,10.0,1.9,1
1308,1308,2,4.5,0.63,1
1309,1309,2,6.5,1.2,1
1310,1310,2,12.0,2.55,3
1311,1311,2,13.0,3.38,1
1312,1312,2,5.5,1.01,1
1313,1313,2,12.0,2.75,1
1314,1314,1,20.0,5.1,3
1315,1315,2,13.5,3.61,1
1316,1316,2,8.5,1.88,1
1317,1317,2,11.0,2.54,1
1318,1318,1,5.5,0.9,1
1319,1319,1,24.0,8.3,1
1320,1320,2,3.5,0.41,1
1321,1321,2,6.0,0.85,1
1322,1322,2,6.0,1.16,1
1323,1323,1,17.0,3.2,1
1324,1324,2,25.5,4.43,1
1325,1325,1,24.5,6.1,1
1326,1326,1,18.0,4.8,2
1327,1327,2,10.5,2.39,1
1328,1328,2,7.0,1.53,1
1329,1329,2,11.5,2.77,1
1330,1330,2,25.5,7.04,1
1331,1331,2,5.0,0.52,1
1332,1332,2,6.5,1.24,6
1333,1333,1,8.5,1.9,1
1334,1334,2,8.0,1.28,1
1335,1335,2,13.0,1.58,1
1336,1336,1,7.5,1.5,1
1337,1337,2,11.0,0.0,1
1338,1338,2,8.0,2.0,1
1339,1339,2,9.0,1.76,1
1340,1340,2,3.5,0.49,1
1341,1341,2,17.5,5.14,1
1342,1342,2,9.0,1.87,1
1343,1343,1,5.5,0.8,1
1344,1344,2,12.0,3.38,1
1345,1345,2,15.5,3.38,1
1346,1346,1,2.5,0.5,1
1347,1347,2,5.5,1.2,1
1348,1348,2,13.5,3.71,1
1349,1349,1,4.5,0.5,1
1350,1350,2,40.0,13.73,1
1351,1351,2,4.0,0.34,1
1352,1352,2,13.0,3.07,2
1353,1353,2,24.5,7.23,1
1354,1354,2,70.0,7.42,2
1355,1355,1,7.5,1.5,1
1356,1356,2,22.0,5.88,1
1357,1357,2,39.5,13.08,1
1358,1358,1,25.0,5.7,1
1359,1359,2,11.0,2.28,1
1360,1360,2,6.5,1.09,1
1361,1361,1,5.5,0.8,1
1362,1362,2,12.0,1.93,1
1363,1363,2,15.0,2.11,1
1364,1364,2,14.5,3.87,1
1365,1365,2,10.0,2.56,1
1366,1366,2,50.0,14.24,1
1367,1367,2,10.5,2.49,6
1368,1368,2,33.5,10.24,1
1369,1369,2,7.0,1.29,1
1370,1370,2,7.5,1.69,1
1371,1371,2,23.5,6.03,1
1372,1372,1,5.5,1.1,1
1373,1373,2,8.0,1.62,1
1374,1374,2,8.5,1.88,1
1375,1375,2,7.0,1.32,1
1376,1376,1,5.5,0.9,1
1377,1377,2,4.5,0.68,2
1378,1378,2,15.0,3.75,1
1379,1379,2,10.0,2.39,1
1380,1380,2,10.5,2.61,1
1381,1381,2,13.0,3.95,1
1382,1382,2,6.5,1.06,1
1383,1383,2,35.5,9.13,1
1384,1384,1,4.0,0.3,1
1385,1385,2,28.5,9.44,1
1386,1386,2,5.5,0.63,1
1387,1387,2,10.5,0.88,5
1388,1388,2,8.5,1.57,1
1389,1389,2,6.0,1.24,1
1390,1390,2,6.0,1.03,1
1391,1391,2,7.0,1.05,1
1392,1392,2,7.5,1.55,1
1393,1393,2,9.5,1.69,1
1394,1394,2,6.5,1.07,1
1395,1395,2,13.5,3.21,2
1396,1396,2,8.5,1.78,1
1397,1397,2,8.5,1.63,5
1398,1398,2,18.0,3.75,1
1399,1399,1,33.0,7.6,1
1400,1400,1,35.0,10.8,2
1401,1401,2,4.0,0.47,1
1402,1402,2,7.5,1.48,1
1403,1403,2,17.0,4.1,1
1404,1404,2,7.5,1.19,1
1405,1405,2,32.5,8.6,1
1406,1406,2,9.0,1.37,1
1407,1407,2,19.0,2.21,1
1408,1408,1,9.5,2.2,1
1409,1409,2,9.0,0.95,1
1410,1410,2,11.5,2.94,1
1411,1411,2,7.5,1.37,1
1412,1412,2,7.5,1.66,1
1413,1413,2,19.5,6.24,1
1414,1414,2,14.0,4.27,3
1415,1415,2,13.0,3.24,1
1416,1416,2,5.0,0.65,5
1417,1417,2,9.0,1.5,2
1418,1418,2,9.5,1.8,1
1419,1419,2,5.0,0.79,1
1420,1420,2,7.5,1.27,1
1421,1421,2,7.5,1.57,1
1422,1422,1,11.5,2.7,1
1423,1423,2,4.0,0.35,1
1424,1424,2,8.5,2.19,1
1425,1425,2,5.5,1.1,1
1426,1426,1,11.5,2.4,1
1427,1427,1,2.5,0.0,1
1428,1428,1,4.0,0.5,1
1429,1429,2,7.5,1.9,1
1430,1430,1,2.5,2.0,1
1431,1431,1,17.0,5.2,2
1432,1432,2,14.5,2.32,1
1433,1433,1,10.0,2.1,1
1434,1434,2,11.5,2.77,1
1435,1435,2,22.5,7.16,2
1436,1436,2,9.0,1.84,3
1437,1437,1,8.5,1.7,1
1438,1438,2,5.5,1.18,1
1439,1439,1,10.0,2.4,1
1440,1440,1,8.0,0.8,1
1441,1441,2,4.0,0.51,1
1442,1442,2,5.5,0.69,1
1443,1443,2,11.5,3.26,1
1444,1444,2,19.5,6.22,1
1445,1445,2,7.5,1.14,2
1446,1446,2,4.5,0.68,1
1447,1447,1,21.0,6.2,1
1448,1448,2,10.5,2.84,1
1449,1449,2,6.5,1.28,1
1450,1450,2,7.0,1.12,1
1451,1451,1,6.0,1.1,1
1452,1452,1,19.5,5.7,3
1453,1453,2,6.0,1.01,2
1454,1454,1,22.5,7.6,1
1455,1455,2,17.0,0.0,1
1456,1456,2,8.5,1.65,1
1457,1457,2,5.5,1.17,1
1458,1458,2,16.0,3.04,1
1459,1459,2,6.5,1.15,5
1460,1460,2,23.5,6.18,5
1461,1461,2,11.0,0.0,1
1462,1462,2,32.0,9.77,5
1463,1463,2,10.0,2.25,1
1464,1464,2,8.0,1.72,1
1465,1465,1,4.5,0.8,1
1466,1466,2,30.5,10.0,1
1467,1467,2,6.5,0.8,1
1468,1468,2,25.0,7.76,1
1469,1469,1,25.0,8.3,1
1470,1470,2,5.0,0.56,1
1471,1471,2,8.0,1.47,1
1472,1472,1,7.5,1.0,3
1473,1473,2,5.5,1.14,1
1474,1474,2,12.0,3.11,1
1475,1475,1,6.0,0.6,1
1476,1476,2,16.0,4.23,1
1477,1477,2,4.5,0.41,1
1478,1478,2,4.5,0.7,1
1479,1479,2,3.0,0.27,1
1480,1480,2,20.5,5.63,5
1481,1481,2,15.0,4.38,1
1482,1482,2,5.0,0.94,1
1483,1483,2,7.0,1.5,1
1484,1484,2,8.0,1.56,1
1485,1485,2,6.0,1.38,6
1486,1486,2,6.5,1.32,1
1487,1487,2,12.0,2.68,1
1488,1488,2,7.0,1.7,1
1489,1489,2,13.0,3.08,1
1490,1490,2,6.0,0.99,1
1491,1491,2,16.5,4.32,1
1492,1492,2,16.0,4.01,1
1493,1493,2,23.5,5.76,1
1494,1494,2,23.5,6.92,1
1495,1495,2,6.5,0.0,2
1496,1496,2,13.5,2.82,1
1497,1497,2,7.0,1.31,5
1498,1498,1,32.5,6.1,1
1499,1499,2,37.0,10.84,1
1500,1500,1,5.0,0.8,1
1501,1501,2,4.0,0.5,1
1502,1502,2,5.0,0.68,1
1503,1503,2,13.0,2.57,1
1504,1504,1,10.0,1.5,1
1505,1505,2,4.5,0.47,1
1506,1506,2,8.0,1.26,1
1507,1507,2,3.5,0.32,1
1508,1508,1,16.5,4.1,1
1509,1509,1,6.0,1.1,1
1510,1510,1,18.5,4.8,1
1511,1511,1,7.5,0.7,2
1512,1512,2,4.0,0.59,2
1513,1513,2,6.5,1.16,1
1514,1514,1,14.0,3.3,2
1515,1515,2,6.5,1.17,1
1516,1516,1,9.0,1.5,1
1517,1517,2,5.0,0.87,1
1518,1518,2,6.5,1.43,2
1519,1519,1,11.0,1.8,1
1520,1520,1,13.5,2.4,1
1521,1521,2,10.0,1.9,1
1522,1522,2,5.5,0.99,1
1523,1523,2,14.5,2.93,1
1524,1524,2,6.5,0.91,5
1525,1525,1,26.5,8.0,1
1526,1526,2,10.5,2.25,1
1527,1527,2,15.5,3.07,1
1528,1528,2,4.5,0.75,1
1529,1529,2,7.5,0.05,1
1530,1530,2,6.5,1.46,2
1531,1531,2,12.0,2.76,1
1532,1532,2,8.5,1.21,1
1533,1533,2,8.0,1.66,2
1534,1534,2,12.0,2.75,1
1535,1535,2,8.5,1.48,5
1536,1536,1,4.0,0.3,1
1537,1537,1,6.5,0.9,1
1538,1538,2,6.5,1.21,1
1539,1539,2,21.5,3.36,1
1540,1540,2,4.0,0.37,1
1541,1541,2,6.0,1.03,1
1542,1542,2,8.0,1.84,1
1543,1543,2,22.5,6.08,1
1544,1544,2,10.0,2.52,1
1545,1545,2,16.5,4.2,1
1546,1546,2,18.5,5.43,1
1547,1547,2,5.5,0.81,1
1548,1548,2,4.0,0.62,1
1549,1549,2,5.0,0.99,1
1550,1550,2,35.5,8.93,2
1551,1551,2,10.0,2.15,1
1552,1552,2,16.0,3.46,3
1553,1553,2,19.5,6.41,1
1554,1554,2,12.5,2.51,1
1555,1555,2,12.5,2.88,1
1556,1556,2,9.5,2.0,1
1557,1557,2,5.0,0.8,1
1558,1558,2,10.0,2.13,1
1559,1559,2,8.0,1.53,1
1560,1560,1,21.0,5.7,2
1561,1561,2,10.0,1.98,5
1562,1562,2,7.0,0.97,1
1563,1563,1,11.0,2.4,1
1564,1564,1,18.0,4.7,1
1565,1565,1,10.5,2.5,1
1566,1566,2,10.5,2.15,1
1567,1567,2,5.0,0.93,1
1568,1568,2,9.5,2.26,1
1569,1569,2,5.5,0.76,1
1570,1570,2,15.0,4.19,1
1571,1571,2,54.5,17.3,1
1572,1572,2,3.5,0.31,1
1573,1573,2,5.0,0.73,5
1574,1574,2,10.5,2.46,1
1575,1575,2,9.0,1.79,1
1576,1576,2,13.0,2.78,1
1577,1577,2,15.5,3.69,1
1578,1578,2,7.0,1.22,1
1579,1579,2,4.5,0.74,6
1580,1580,2,17.5,2.76,5
1581,1581,2,8.5,1.73,1
1582,1582,2,13.0,0.98,3
1583,1583,2,6.0,1.09,1
1584,1584,2,6.0,0.82,1
1585,1585,1,7.5,1.5,1
1586,1586,2,6.5,0.0,6
1587,1587,2,18.5,4.45,5
1588,1588,1,5.0,1.0,1
1589,1589,1,12.0,2.9,1
1590,1590,2,4.5,0.52,1
1591,1591,1,9.0,1.4,2
1592,1592,2,6.0,0.45,1
1593,1593,2,3.0,0.2,2
1594,1594,2,7.5,1.34,1
1595,1595,2,13.5,2.39,1
1596,1596,1,16.5,4.1,1
1597,1597,2,11.0,2.98,1
1598,1598,2,41.0,12.16,2
1599,1599,1,0.0,0.0,1
1600,1600,2,3.0,0.28,1
1601,1601,2,6.0,1.15,1
1602,1602,2,22.0,5.33,1
1603,1603,1,11.5,2.5,1
1604,1604,1,11.5,2.8,1
1605,1605,1,8.0,1.5,1
1606,1606,2,8.5,1.8,3
1607,1607,1,34.5,5.8,1
1608,1608,2,10.0,1.37,1
1609,1609,1,7.0,1.3,1
1610,1610,2,11.5,2.75,1
1611,1611,2,9.5,1.6,1
1612,1612,2,14.0,2.69,1
1613,1613,2,10.0,2.54,1
1614,1614,2,31.5,10.23,1
1615,1615,2,3.5,0.32,1
1616,1616,2,11.5,2.53,1
1617,1617,2,6.5,1.13,1
1618,1618,1,17.5,5.1,1
1619,1619,2,12.0,3.17,1
1620,1620,2,5.0,0.77,1
1621,1621,2,5.5,1.02,1
1622,1622,1,9.5,1.4,1
1623,1623,2,10.0,1.44,1
1624,1624,2,28.5,9.73,3
1625,1625,1,6.5,1.3,2
1626,1626,1,13.5,3.5,2
1627,1627,2,13.0,2.9,1
1628,1628,1,6.5,1.3,1
1629,1629,2,5.0,0.77,1
1630,1630,2,35.0,9.11,1
1631,1631,2,16.0,4.27,1
1632,1632,2,10.5,2.48,1
1633,1633,2,18.0,5.05,2
1634,1634,1,39.5,11.9,1
1635,1635,2,5.5,0.81,1
1636,1636,2,11.0,2.71,1
1637,1637,2,6.5,1.15,1
1638,1638,2,10.5,2.93,1
1639,1639,2,18.5,5.74,1
1640,1640,2,-2.5,0.04,2
1641,1641,2,6.0,0.98,1
1642,1642,2,7.0,1.34,1
1643,1643,2,7.0,1.27,2
1644,1644,2,60.0,21.82,1
1645,1645,2,11.0,2.57,1
1646,1646,2,3.5,0.38,1
1647,1647,2,5.0,0.77,1
1648,1648,1,6.0,0.9,1
1649,1649,2,5.0,0.78,1
1650,1650,2,19.0,5.22,5
1651,1651,2,9.0,1.77,1
1652,1652,2,7.5,1.38,1
1653,1653,2,18.5,4.91,1
1654,1654,2,30.0,7.98,1
1655,1655,2,7.0,1.3,1
1656,1656,2,7.0,1.08,2
1657,1657,2,4.5,0.68,1
1658,1658,1,5.0,0.8,1
1659,1659,2,5.0,0.63,1
1660,1660,2,12.0,2.72,1
